
 Event Time in Mabp  , 100                 , HC Masses in Tons   ,
 20                  , 2                   , Top Outflow Layer   ,
 20                  , 2                   , Sid Outflow Layer   ,
 19                  , 3                   , Remaining           ,
 19                  , 3                   , Primary             ,
 19                  , 3                   , Secondary In        ,
 19                  , 3                   , Secondary Out       ,
 19                  , 3                   , Liquid              ,
 19                  , 3                   , Vapor               ,
 19                  , 3                   , Water               ,
 19                  , 3                   , Adsorbed            ,
 19                  , 3                   , Inflow              ,
 19                  , 3                   , Outflow             ,
 19                  , 3                   , Top Outflow Layer   ,
 19                  , 3                   , Sid Outflow Layer   ,
 18                  , 4                   , Remaining           ,
 18                  , 4                   , Primary             ,
 18                  , 4                   , Secondary In        ,
 18                  , 4                   , Secondary Out       ,
 18                  , 4                   , Liquid              ,
 18                  , 4                   , Vapor               ,
 18                  , 4                   , Water               ,
 18                  , 4                   , Adsorbed            ,
 18                  , 4                   , Inflow              ,
 18                  , 4                   , Outflow             ,
 18                  , 4                   , Top Outflow Layer   ,
 18                  , 4                   , Sid Outflow Layer   ,
 17                  , 5                   , Remaining           ,
 17                  , 5                   , Primary             ,
 17                  , 5                   , Secondary In        ,
 17                  , 5                   , Secondary Out       ,
 17                  , 5                   , Liquid              ,
 17                  , 5                   , Vapor               ,
 17                  , 5                   , Water               ,
 17                  , 5                   , Adsorbed            ,
 17                  , 5                   , Inflow              ,
 17                  , 5                   , Outflow             ,
 17                  , 5                   , Top Outflow Layer   ,
 17                  , 5                   , Sid Outflow Layer   ,
 16                  , 6                   , Remaining           ,
 16                  , 6                   , Primary             ,
 16                  , 6                   , Secondary In        ,
 16                  , 6                   , Secondary Out       ,
 16                  , 6                   , Liquid              ,
 16                  , 6                   , Vapor               ,
 16                  , 6                   , Water               ,
 16                  , 6                   , Adsorbed            ,
 16                  , 6                   , Inflow              ,
 16                  , 6                   , Outflow             ,
 16                  , 6                   , Top Outflow Layer   ,
 16                  , 6                   , Sid Outflow Layer   ,
 15                  , 7                   , Remaining           ,
 15                  , 7                   , Primary             ,
 15                  , 7                   , Secondary In        ,
 15                  , 7                   , Secondary Out       ,
 15                  , 7                   , Liquid              ,
 15                  , 7                   , Vapor               ,
 15                  , 7                   , Water               ,
 15                  , 7                   , Adsorbed            ,
 15                  , 7                   , Inflow              ,
 15                  , 7                   , Outflow             ,
 15                  , 7                   , Top Outflow Layer   ,
 15                  , 7                   , Sid Outflow Layer   ,
 14                  , 8                   , Remaining           ,
 14                  , 8                   , Primary             ,
 14                  , 8                   , Secondary In        ,
 14                  , 8                   , Secondary Out       ,
 14                  , 8                   , Liquid              ,
 14                  , 8                   , Vapor               ,
 14                  , 8                   , Water               ,
 14                  , 8                   , Adsorbed            ,
 14                  , 8                   , Inflow              ,
 14                  , 8                   , Outflow             ,
 14                  , 8                   , Top Outflow Layer   ,
 14                  , 8                   , Sid Outflow Layer   ,
 13                  , 9                   , Remaining           ,
 13                  , 9                   , Primary             ,
 13                  , 9                   , Secondary In        ,
 13                  , 9                   , Secondary Out       ,
 13                  , 9                   , Liquid              ,
 13                  , 9                   , Vapor               ,
 13                  , 9                   , Water               ,
 13                  , 9                   , Adsorbed            ,
 13                  , 9                   , Inflow              ,
 13                  , 9                   , Outflow             ,
 13                  , 9                   , Top Outflow Layer   ,
 13                  , 9                   , Sid Outflow Layer   ,
 12                  , 10                  , Remaining           ,
 12                  , 10                  , Primary             ,
 12                  , 10                  , Secondary In        ,
 12                  , 10                  , Secondary Out       ,
 12                  , 10                  , Liquid              ,
 12                  , 10                  , Vapor               ,
 12                  , 10                  , Water               ,
 12                  , 10                  , Adsorbed            ,
 12                  , 10                  , Inflow              ,
 12                  , 10                  , Outflow             ,
 12                  , 10                  , Top Outflow Layer   ,
 12                  , 10                  , Sid Outflow Layer   ,
 11                  , 11                  , Remaining           ,
 11                  , 11                  , Primary             ,
 11                  , 11                  , Secondary In        ,
 11                  , 11                  , Secondary Out       ,
 11                  , 11                  , Liquid              ,
 11                  , 11                  , Vapor               ,
 11                  , 11                  , Water               ,
 11                  , 11                  , Adsorbed            ,
 11                  , 11                  , Inflow              ,
 11                  , 11                  , Outflow             ,
 11                  , 11                  , Top Outflow Layer   ,
 11                  , 11                  , Sid Outflow Layer   ,
 10                  , 17                  , Remaining           ,
 10                  , 17                  , Primary             ,
 10                  , 17                  , Secondary In        ,
 10                  , 17                  , Secondary Out       ,
 10                  , 17                  , Liquid              ,
 10                  , 17                  , Vapor               ,
 10                  , 17                  , Water               ,
 10                  , 17                  , Adsorbed            ,
 10                  , 17                  , Inflow              ,
 10                  , 17                  , Outflow             ,
 10                  , 17                  , Top Outflow Layer   ,
 10                  , 17                  , Sid Outflow Layer   ,
 9                   , 12                  , Remaining           ,
 9                   , 12                  , Primary             ,
 9                   , 12                  , Secondary In        ,
 9                   , 12                  , Secondary Out       ,
 9                   , 12                  , Liquid              ,
 9                   , 12                  , Vapor               ,
 9                   , 12                  , Water               ,
 9                   , 12                  , Adsorbed            ,
 9                   , 12                  , Inflow              ,
 9                   , 12                  , Outflow             ,
 9                   , 12                  , Top Outflow Layer   ,
 9                   , 12                  , Sid Outflow Layer   ,
 8                   , 18                  , Remaining           ,
 8                   , 18                  , Primary             ,
 8                   , 18                  , Secondary In        ,
 8                   , 18                  , Secondary Out       ,
 8                   , 18                  , Liquid              ,
 8                   , 18                  , Vapor               ,
 8                   , 18                  , Water               ,
 8                   , 18                  , Adsorbed            ,
 8                   , 18                  , Inflow              ,
 8                   , 18                  , Outflow             ,
 8                   , 18                  , Top Outflow Layer   ,
 8                   , 18                  , Sid Outflow Layer   ,
 7                   , 13                  , Remaining           ,
 7                   , 13                  , Primary             ,
 7                   , 13                  , Secondary In        ,
 7                   , 13                  , Secondary Out       ,
 7                   , 13                  , Liquid              ,
 7                   , 13                  , Vapor               ,
 7                   , 13                  , Water               ,
 7                   , 13                  , Adsorbed            ,
 7                   , 13                  , Inflow              ,
 7                   , 13                  , Outflow             ,
 7                   , 13                  , Top Outflow Layer   ,
 7                   , 13                  , Sid Outflow Layer   ,
 6                   , 14                  , Remaining           ,
 6                   , 14                  , Primary             ,
 6                   , 14                  , Secondary In        ,
 6                   , 14                  , Secondary Out       ,
 6                   , 14                  , Liquid              ,
 6                   , 14                  , Vapor               ,
 6                   , 14                  , Water               ,
 6                   , 14                  , Adsorbed            ,
 6                   , 14                  , Inflow              ,
 6                   , 14                  , Outflow             ,
 6                   , 14                  , Top Outflow Layer   ,
 6                   , 14                  , Sid Outflow Layer   ,
 5                   , 15                  , Remaining           ,
 5                   , 15                  , Primary             ,
 5                   , 15                  , Secondary In        ,
 5                   , 15                  , Secondary Out       ,
 5                   , 15                  , Liquid              ,
 5                   , 15                  , Vapor               ,
 5                   , 15                  , Water               ,
 5                   , 15                  , Adsorbed            ,
 5                   , 15                  , Inflow              ,
 5                   , 15                  , Outflow             ,
 5                   , 15                  , Top Outflow Layer   ,
 5                   , 15                  , Sid Outflow Layer   ,
 4                   , 19                  , Remaining           ,
 4                   , 19                  , Primary             ,
 4                   , 19                  , Secondary In        ,
 4                   , 19                  , Secondary Out       ,
 4                   , 19                  , Liquid              ,
 4                   , 19                  , Vapor               ,
 4                   , 19                  , Water               ,
 4                   , 19                  , Adsorbed            ,
 4                   , 19                  , Inflow              ,
 4                   , 19                  , Outflow             ,
 4                   , 19                  , Top Outflow Layer   ,
 4                   , 19                  , Sid Outflow Layer   ,
 3                   , 20                  , Remaining           ,
 3                   , 20                  , Primary             ,
 3                   , 20                  , Secondary In        ,
 3                   , 20                  , Secondary Out       ,
 3                   , 20                  , Liquid              ,
 3                   , 20                  , Vapor               ,
 3                   , 20                  , Water               ,
 3                   , 20                  , Adsorbed            ,
 3                   , 20                  , Inflow              ,
 3                   , 20                  , Outflow             ,
 3                   , 20                  , Top Outflow Layer   ,
 3                   , 20                  , Sid Outflow Layer   ,
 2                   , 21                  , Remaining           ,
 2                   , 21                  , Primary             ,
 2                   , 21                  , Secondary In        ,
 2                   , 21                  , Secondary Out       ,
 2                   , 21                  , Liquid              ,
 2                   , 21                  , Vapor               ,
 2                   , 21                  , Water               ,
 2                   , 21                  , Adsorbed            ,
 2                   , 21                  , Inflow              ,
 2                   , 21                  , Outflow             ,
 2                   , 21                  , Top Outflow Layer   ,
 2                   , 21                  , Sid Outflow Layer   ,
 1                   , 16                  , Remaining           ,
 1                   , 16                  , Primary             ,
 1                   , 16                  , Secondary In        ,
 1                   , 16                  , Secondary Out       ,
 1                   , 16                  , Liquid              ,
 1                   , 16                  , Vapor               ,
 1                   , 16                  , Water               ,
 1                   , 16                  , Adsorbed            ,
 1                   , 16                  , Inflow              ,
 1                   , 16                  , Outflow             ,
 1                   , 16                  , Top Outflow Layer   ,
 1                   , 16                  , Sid Outflow Layer   ,
 0                   , 0                   , Top Outflow         ,
 0                   , 0                   , Sid Outflow         ,

 Event Time in Mabp  , 4                   , HC Masses in Tons   ,
 Layer               , Facies              , Entity              ,
 21                  , 1                   , Remaining           ,
 21                  , 1                   , Primary             ,
 21                  , 1                   , Secondary In        ,
 21                  , 1                   , Secondary Out       ,
 21                  , 1                   , Liquid              ,
 21                  , 1                   , Vapor               ,
 21                  , 1                   , Water               ,
 21                  , 1                   , Adsorbed            ,
 21                  , 1                   , Inflow              ,
 21                  , 1                   , Outflow             ,
 21                  , 1                   , Top Outflow Layer   ,
 21                  , 1                   , Sid Outflow Layer   ,
 20                  , 2                   , Remaining           ,
 20                  , 2                   , Primary             ,
 20                  , 2                   , Secondary In        ,
 20                  , 2                   , Secondary Out       ,
 20                  , 2                   , Liquid              ,
 20                  , 2                   , Vapor               ,
 20                  , 2                   , Water               ,
 20                  , 2                   , Adsorbed            ,
 20                  , 2                   , Inflow              ,
 20                  , 2                   , Outflow             ,
 20                  , 2                   , Top Outflow Layer   ,
 20                  , 2                   , Sid Outflow Layer   ,
 19                  , 3                   , Remaining           ,
 19                  , 3                   , Primary             ,
 19                  , 3                   , Secondary In        ,
 19                  , 3                   , Secondary Out       ,
 19                  , 3                   , Liquid              ,
 19                  , 3                   , Vapor               ,
 19                  , 3                   , Water               ,
 19                  , 3                   , Adsorbed            ,
 19                  , 3                   , Inflow              ,
 19                  , 3                   , Outflow             ,
 19                  , 3                   , Top Outflow Layer   ,
 19                  , 3                   , Sid Outflow Layer   ,
 18                  , 4                   , Remaining           ,
 18                  , 4                   , Primary             ,
 18                  , 4                   , Secondary In        ,
 18                  , 4                   , Secondary Out       ,
 18                  , 4                   , Liquid              ,
 18                  , 4                   , Vapor               ,
 18                  , 4                   , Water               ,
 18                  , 4                   , Adsorbed            ,
 18                  , 4                   , Inflow              ,
 18                  , 4                   , Outflow             ,
 18                  , 4                   , Top Outflow Layer   ,
 18                  , 4                   , Sid Outflow Layer   ,
 17                  , 5                   , Remaining           ,
 17                  , 5                   , Primary             ,
 17                  , 5                   , Secondary In        ,
 17                  , 5                   , Secondary Out       ,
 17                  , 5                   , Liquid              ,
 17                  , 5                   , Vapor               ,
 17                  , 5                   , Water               ,
 17                  , 5                   , Adsorbed            ,
 17                  , 5                   , Inflow              ,
 17                  , 5                   , Outflow             ,
 17                  , 5                   , Top Outflow Layer   ,
 17                  , 5                   , Sid Outflow Layer   ,
 16                  , 6                   , Remaining           ,
 16                  , 6                   , Primary             ,
 16                  , 6                   , Secondary In        ,
 16                  , 6                   , Secondary Out       ,
 16                  , 6                   , Liquid              ,
 16                  , 6                   , Vapor               ,
 16                  , 6                   , Water               ,
 16                  , 6                   , Adsorbed            ,
 16                  , 6                   , Inflow              ,
 16                  , 6                   , Outflow             ,
 16                  , 6                   , Top Outflow Layer   ,
 16                  , 6                   , Sid Outflow Layer   ,
 15                  , 7                   , Remaining           ,
 15                  , 7                   , Primary             ,
 15                  , 7                   , Secondary In        ,
 15                  , 7                   , Secondary Out       ,
 15                  , 7                   , Liquid              ,
 15                  , 7                   , Vapor               ,
 15                  , 7                   , Water               ,
 15                  , 7                   , Adsorbed            ,
 15                  , 7                   , Inflow              ,
 15                  , 7                   , Outflow             ,
 15                  , 7                   , Top Outflow Layer   ,
 15                  , 7                   , Sid Outflow Layer   ,
 14                  , 8                   , Remaining           ,
 14                  , 8                   , Primary             ,
 14                  , 8                   , Secondary In        ,
 14                  , 8                   , Secondary Out       ,
 14                  , 8                   , Liquid              ,
 14                  , 8                   , Vapor               ,
 14                  , 8                   , Water               ,
 14                  , 8                   , Adsorbed            ,
 14                  , 8                   , Inflow              ,
 14                  , 8                   , Outflow             ,
 14                  , 8                   , Top Outflow Layer   ,
 14                  , 8                   , Sid Outflow Layer   ,
 13                  , 9                   , Remaining           ,
 13                  , 9                   , Primary             ,
 13                  , 9                   , Secondary In        ,
 13                  , 9                   , Secondary Out       ,
 13                  , 9                   , Liquid              ,
 13                  , 9                   , Vapor               ,
 13                  , 9                   , Water               ,
 13                  , 9                   , Adsorbed            ,
 13                  , 9                   , Inflow              ,
 13                  , 9                   , Outflow             ,
 13                  , 9                   , Top Outflow Layer   ,
 13                  , 9                   , Sid Outflow Layer   ,
 12                  , 10                  , Remaining           ,
 12                  , 10                  , Primary             ,
 12                  , 10                  , Secondary In        ,
 12                  , 10                  , Secondary Out       ,
 12                  , 10                  , Liquid              ,
 12                  , 10                  , Vapor               ,
 12                  , 10                  , Water               ,
 12                  , 10                  , Adsorbed            ,
 12                  , 10                  , Inflow              ,
 12                  , 10                  , Outflow             ,
 12                  , 10                  , Top Outflow Layer   ,
 12                  , 10                  , Sid Outflow Layer   ,
 11                  , 11                  , Remaining           ,
 11                  , 11                  , Primary             ,
 11                  , 11                  , Secondary In        ,
 11                  , 11                  , Secondary Out       ,
 11                  , 11                  , Liquid              ,
 11                  , 11                  , Vapor               ,
 11                  , 11                  , Water               ,
 11                  , 11                  , Adsorbed            ,
 11                  , 11                  , Inflow              ,
 11                  , 11                  , Outflow             ,
 11                  , 11                  , Top Outflow Layer   ,
 11                  , 11                  , Sid Outflow Layer   ,
 10                  , 17                  , Remaining           ,
 10                  , 17                  , Primary             ,
 10                  , 17                  , Secondary In        ,
 10                  , 17                  , Secondary Out       ,
 10                  , 17                  , Liquid              ,
 10                  , 17                  , Vapor               ,
 10                  , 17                  , Water               ,
 10                  , 17                  , Adsorbed            ,
 10                  , 17                  , Inflow              ,
 10                  , 17                  , Outflow             ,
 10                  , 17                  , Top Outflow Layer   ,
 10                  , 17                  , Sid Outflow Layer   ,
 9                   , 12                  , Remaining           ,
 9                   , 12                  , Primary             ,
 9                   , 12                  , Secondary In        ,
 9                   , 12                  , Secondary Out       ,
 9                   , 12                  , Liquid              ,
 9                   , 12                  , Vapor               ,
 9                   , 12                  , Water               ,
 9                   , 12                  , Adsorbed            ,
 9                   , 12                  , Inflow              ,
 9                   , 12                  , Outflow             ,
 9                   , 12                  , Top Outflow Layer   ,
 9                   , 12                  , Sid Outflow Layer   ,
 8                   , 18                  , Remaining           ,
 8                   , 18                  , Primary             ,
 8                   , 18                  , Secondary In        ,
 8                   , 18                  , Secondary Out       ,
 8                   , 18                  , Liquid              ,
 8                   , 18                  , Vapor               ,
 8                   , 18                  , Water               ,
 8                   , 18                  , Adsorbed            ,
 8                   , 18                  , Inflow              ,
 8                   , 18                  , Outflow             ,
 8                   , 18                  , Top Outflow Layer   ,
 8                   , 18                  , Sid Outflow Layer   ,
 7                   , 13                  , Remaining           ,
 7                   , 13                  , Primary             ,
 7                   , 13                  , Secondary In        ,
 7                   , 13                  , Secondary Out       ,
 7                   , 13                  , Liquid              ,
 7                   , 13                  , Vapor               ,
 7                   , 13                  , Water               ,
 7                   , 13                  , Adsorbed            ,
 7                   , 13                  , Inflow              ,
 7                   , 13                  , Outflow             ,
 7                   , 13                  , Top Outflow Layer   ,
 7                   , 13                  , Sid Outflow Layer   ,
 6                   , 14                  , Remaining           ,
 6                   , 14                  , Primary             ,
 6                   , 14                  , Secondary In        ,
 6                   , 14                  , Secondary Out       ,
 6                   , 14                  , Liquid              ,
 6                   , 14                  , Vapor               ,
 6                   , 14                  , Water               ,
 6                   , 14                  , Adsorbed            ,
 6                   , 14                  , Inflow              ,
 6                   , 14                  , Outflow             ,
 6                   , 14                  , Top Outflow Layer   ,
 6                   , 14                  , Sid Outflow Layer   ,
 5                   , 15                  , Remaining           ,
 5                   , 15                  , Primary             ,
 5                   , 15                  , Secondary In        ,
 5                   , 15                  , Secondary Out       ,
 5                   , 15                  , Liquid              ,
 5                   , 15                  , Vapor               ,
 5                   , 15                  , Water               ,
 5                   , 15                  , Adsorbed            ,
 5                   , 15                  , Inflow              ,
 5                   , 15                  , Outflow             ,
 5                   , 15                  , Top Outflow Layer   ,
 5                   , 15                  , Sid Outflow Layer   ,
 4                   , 19                  , Remaining           ,
 4                   , 19                  , Primary             ,
 4                   , 19                  , Secondary In        ,
 4                   , 19                  , Secondary Out       ,
 4                   , 19                  , Liquid              ,
 4                   , 19                  , Vapor               ,
 4                   , 19                  , Water               ,
 4                   , 19                  , Adsorbed            ,
 4                   , 19                  , Inflow              ,
 4                   , 19                  , Outflow             ,
 4                   , 19                  , Top Outflow Layer   ,
 4                   , 19                  , Sid Outflow Layer   ,
 3                   , 20                  , Remaining           ,
 3                   , 20                  , Primary             ,
 3                   , 20                  , Secondary In        ,
 3                   , 20                  , Secondary Out       ,
 3                   , 20                  , Liquid              ,
 3                   , 20                  , Vapor               ,
 3                   , 20                  , Water               ,
 3                   , 20                  , Adsorbed            ,
 3                   , 20                  , Inflow              ,
 3                   , 20                  , Outflow             ,
 3                   , 20                  , Top Outflow Layer   ,
 3                   , 20                  , Sid Outflow Layer   ,
 2                   , 21                  , Remaining           ,
 2                   , 21                  , Primary             ,
 2                   , 21                  , Secondary In        ,
 2                   , 21                  , Secondary Out       ,
 2                   , 21                  , Liquid              ,
 2                   , 21                  , Vapor               ,
 2                   , 21                  , Water               ,
 2                   , 21                  , Adsorbed            ,
 2                   , 21                  , Inflow              ,
 2                   , 21                  , Outflow             ,
 2                   , 21                  , Top Outflow Layer   ,
 2                   , 21                  , Sid Outflow Layer   ,
 1                   , 16                  , Remaining           ,
 1                   , 16                  , Primary             ,
 1                   , 16                  , Secondary In        ,
 1                   , 16                  , Secondary Out       ,
 1                   , 16                  , Liquid              ,
 1                   , 16                  , Vapor               ,
 1                   , 16                  , Water               ,
 1                   , 16                  , Adsorbed            ,
 1                   , 16                  , Inflow              ,
 1                   , 16                  , Outflow             ,
 1                   , 16                  , Top Outflow Layer   ,
 1                   , 16                  , Sid Outflow Layer   ,
 0                   , 0                   , Top Outflow         ,
 0                   , 0                   , Sid Outflow         ,

 Event Time in Mabp  , 2                   , HC Masses in Tons   ,
 Layer               , Facies              , Entity              ,
 21                  , 1                   , Remaining           ,
 21                  , 1                   , Primary             ,
 21                  , 1                   , Secondary In        ,
 21                  , 1                   , Secondary Out       ,
 21                  , 1                   , Liquid              ,
 21                  , 1                   , Vapor               ,
 21                  , 1                   , Water               ,
 21                  , 1                   , Adsorbed            ,
 21                  , 1                   , Inflow              ,
 21                  , 1                   , Outflow             ,
 21                  , 1                   , Top Outflow Layer   ,
 21                  , 1                   , Sid Outflow Layer   ,
 20                  , 2                   , Remaining           ,
 20                  , 2                   , Primary             ,
 20                  , 2                   , Secondary In        ,
 20                  , 2                   , Secondary Out       ,
 20                  , 2                   , Liquid              ,
 20                  , 2                   , Vapor               ,
 20                  , 2                   , Water               ,
 20                  , 2                   , Adsorbed            ,
 20                  , 2                   , Inflow              ,
 20                  , 2                   , Outflow             ,
 20                  , 2                   , Top Outflow Layer   ,
 20                  , 2                   , Sid Outflow Layer   ,
 19                  , 3                   , Remaining           ,
 19                  , 3                   , Primary             ,
 19                  , 3                   , Secondary In        ,
 19                  , 3                   , Secondary Out       ,
 19                  , 3                   , Liquid              ,
 19                  , 3                   , Vapor               ,
 19                  , 3                   , Water               ,
 19                  , 3                   , Adsorbed            ,
 19                  , 3                   , Inflow              ,
 19                  , 3                   , Outflow             ,
 19                  , 3                   , Top Outflow Layer   ,
 19                  , 3                   , Sid Outflow Layer   ,
 18                  , 4                   , Remaining           ,
 18                  , 4                   , Primary             ,
 18                  , 4                   , Secondary In        ,
 18                  , 4                   , Secondary Out       ,
 18                  , 4                   , Liquid              ,
 18                  , 4                   , Vapor               ,
 18                  , 4                   , Water               ,
 18                  , 4                   , Adsorbed            ,
 18                  , 4                   , Inflow              ,
 18                  , 4                   , Outflow             ,
 18                  , 4                   , Top Outflow Layer   ,
 18                  , 4                   , Sid Outflow Layer   ,
 17                  , 5                   , Remaining           ,
 17                  , 5                   , Primary             ,
 17                  , 5                   , Secondary In        ,
 17                  , 5                   , Secondary Out       ,
 17                  , 5                   , Liquid              ,
 17                  , 5                   , Vapor               ,
 17                  , 5                   , Water               ,
 17                  , 5                   , Adsorbed            ,
 17                  , 5                   , Inflow              ,
 17                  , 5                   , Outflow             ,
 17                  , 5                   , Top Outflow Layer   ,
 17                  , 5                   , Sid Outflow Layer   ,
 16                  , 6                   , Remaining           ,
 16                  , 6                   , Primary             ,
 16                  , 6                   , Secondary In        ,
 16                  , 6                   , Secondary Out       ,
 16                  , 6                   , Liquid              ,
 16                  , 6                   , Vapor               ,
 16                  , 6                   , Water               ,
 16                  , 6                   , Adsorbed            ,
 16                  , 6                   , Inflow              ,
 16                  , 6                   , Outflow             ,
 16                  , 6                   , Top Outflow Layer   ,
 16                  , 6                   , Sid Outflow Layer   ,
 15                  , 7                   , Remaining           ,
 15                  , 7                   , Primary             ,
 15                  , 7                   , Secondary In        ,
 15                  , 7                   , Secondary Out       ,
 15                  , 7                   , Liquid              ,
 15                  , 7                   , Vapor               ,
 15                  , 7                   , Water               ,
 15                  , 7                   , Adsorbed            ,
 15                  , 7                   , Inflow              ,
 15                  , 7                   , Outflow             ,
 15                  , 7                   , Top Outflow Layer   ,
 15                  , 7                   , Sid Outflow Layer   ,
 14                  , 8                   , Remaining           ,
 14                  , 8                   , Primary             ,
 14                  , 8                   , Secondary In        ,
 14                  , 8                   , Secondary Out       ,
 14                  , 8                   , Liquid              ,
 14                  , 8                   , Vapor               ,
 14                  , 8                   , Water               ,
 14                  , 8                   , Adsorbed            ,
 14                  , 8                   , Inflow              ,
 14                  , 8                   , Outflow             ,
 14                  , 8                   , Top Outflow Layer   ,
 14                  , 8                   , Sid Outflow Layer   ,
 13                  , 9                   , Remaining           ,
 13                  , 9                   , Primary             ,
 13                  , 9                   , Secondary In        ,
 13                  , 9                   , Secondary Out       ,
 13                  , 9                   , Liquid              ,
 13                  , 9                   , Vapor               ,
 13                  , 9                   , Water               ,
 13                  , 9                   , Adsorbed            ,
 13                  , 9                   , Inflow              ,
 13                  , 9                   , Outflow             ,
 13                  , 9                   , Top Outflow Layer   ,
 13                  , 9                   , Sid Outflow Layer   ,
 12                  , 10                  , Remaining           ,
 12                  , 10                  , Primary             ,
 12                  , 10                  , Secondary In        ,
 12                  , 10                  , Secondary Out       ,
 12                  , 10                  , Liquid              ,
 12                  , 10                  , Vapor               ,
 12                  , 10                  , Water               ,
 12                  , 10                  , Adsorbed            ,
 12                  , 10                  , Inflow              ,
 12                  , 10                  , Outflow             ,
 12                  , 10                  , Top Outflow Layer   ,
 12                  , 10                  , Sid Outflow Layer   ,
 11                  , 11                  , Remaining           ,
 11                  , 11                  , Primary             ,
 11                  , 11                  , Secondary In        ,
 11                  , 11                  , Secondary Out       ,
 11                  , 11                  , Liquid              ,
 11                  , 11                  , Vapor               ,
 11                  , 11                  , Water               ,
 11                  , 11                  , Adsorbed            ,
 11                  , 11                  , Inflow              ,
 11                  , 11                  , Outflow             ,
 11                  , 11                  , Top Outflow Layer   ,
 11                  , 11                  , Sid Outflow Layer   ,
 10                  , 17                  , Remaining           ,
 10                  , 17                  , Primary             ,
 10                  , 17                  , Secondary In        ,
 10                  , 17                  , Secondary Out       ,
 10                  , 17                  , Liquid              ,
 10                  , 17                  , Vapor               ,
 10                  , 17                  , Water               ,
 10                  , 17                  , Adsorbed            ,
 10                  , 17                  , Inflow              ,
 10                  , 17                  , Outflow             ,
 10                  , 17                  , Top Outflow Layer   ,
 10                  , 17                  , Sid Outflow Layer   ,
 9                   , 12                  , Remaining           ,
 9                   , 12                  , Primary             ,
 9                   , 12                  , Secondary In        ,
 9                   , 12                  , Secondary Out       ,
 9                   , 12                  , Liquid              ,
 9                   , 12                  , Vapor               ,
 9                   , 12                  , Water               ,
 9                   , 12                  , Adsorbed            ,
 9                   , 12                  , Inflow              ,
 9                   , 12                  , Outflow             ,
 9                   , 12                  , Top Outflow Layer   ,
 9                   , 12                  , Sid Outflow Layer   ,
 8                   , 18                  , Remaining           ,
 8                   , 18                  , Primary             ,
 8                   , 18                  , Secondary In        ,
 8                   , 18                  , Secondary Out       ,
 8                   , 18                  , Liquid              ,
 8                   , 18                  , Vapor               ,
 8                   , 18                  , Water               ,
 8                   , 18                  , Adsorbed            ,
 8                   , 18                  , Inflow              ,
 8                   , 18                  , Outflow             ,
 8                   , 18                  , Top Outflow Layer   ,
 8                   , 18                  , Sid Outflow Layer   ,
 7                   , 13                  , Remaining           ,
 7                   , 13                  , Primary             ,
 7                   , 13                  , Secondary In        ,
 7                   , 13                  , Secondary Out       ,
 7                   , 13                  , Liquid              ,
 7                   , 13                  , Vapor               ,
 7                   , 13                  , Water               ,
 7                   , 13                  , Adsorbed            ,
 7                   , 13                  , Inflow              ,
 7                   , 13                  , Outflow             ,
 7                   , 13                  , Top Outflow Layer   ,
 7                   , 13                  , Sid Outflow Layer   ,
 6                   , 14                  , Remaining           ,
 6                   , 14                  , Primary             ,
